#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,山田 利博,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Chichibu (CC-AT1).,,,,,,,,,,,,,
#,SITE NAME,サイト名,秩父,,,,,,,,,,,,,
#,PLOT NAME,調査区名,秩父矢竹沢（スギ密度試験地）,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,CC-AT1,,,,,,,,,,,,,
#,PLOT SIZE,面積,0.8826ha (in total),,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,
#/note,20070602,Data was arranged.,,,,,,,,,,,,,,
#,20090521,CC-AT1 is composed of three plots with different thinning treatment. Thinning was conducted in 1999.,,,,,,,,,,,,,,
#,,"A: No thinning (0.2387ha), B:intensive thinning (0.3393ha), C: moderate thinning (0.3046ha).",,,,,,,,,,,,,,
#,,元のメッシュコード（plot記号)はmesh_originalに、tag_noを(メッシュコード)-(タグNo)にした,,,,,,,,,,,,,,
#,20101116,2008年に間伐多数->死亡（d)とした,,,,,,,,,,,,,,
#,,note09およびnote14の＊はメジャーによる周囲長，それ以外は輪尺による2方向の平均胸高直径から算出．,,,,,,,,,,,,,,
#,20171101,公開データのためのエラーチェック（日野）,,,,,,,,,,,,,,
#,,"mesh_xcord, mesh_ycord, stem_xcor, stem_ycordがnaになっているのでサイトに問い合わせ→労力的に難しいとの返事を頂く",,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh09","gbh14","note04","note09","note14","s_date04","s_date09","s_date14","mesh_original","dl04","dl09","dl14","rec04","rec09","rec14","error04","error09","error14"
NA,NA,"B-B-28","B-B-28",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-29","B-B-29",NA,NA,"スギ",163.8,173.26,184.1,"gbh19991027=156.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-30","B-B-30",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-31","B-B-31",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-32","B-B-32",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-33","B-B-33",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-34","B-B-34",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-35","B-B-35",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-36","B-B-36",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-37","B-B-37",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-38","B-B-38",NA,NA,"スギ",131,136.03,141.21,"gbh19991027=125.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-39","B-B-39",NA,NA,"スギ",133.8,137.92,142.79,"gbh19991027=132.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-40","B-B-40",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-41","B-B-41",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-42","B-B-42",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-43","B-B-43",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-44","B-B-44",NA,NA,"スギ",105.2,109.33,111.06,"gbh19991027=103.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-45","B-B-45",NA,NA,"スギ",141.5,145.93,147.81,"gbh19991027=137.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-46","B-B-46",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-47","B-B-47",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-48","B-B-48",NA,NA,"スギ",186.6,189.12,196.35,"gbh19991027=178.1.H=37.6.H04＝35.9",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-49","B-B-49",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-50","B-B-50",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-51","B-B-51",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-52","B-B-52",NA,NA,"スギ",128,133.83,137.76,"gbh19991027=123.6.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-53","B-B-53",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-54","B-B-54",NA,NA,"スギ",158,164.93,168.86,"gbh19991027=155.7.H=30.2.H04＝30.4","二又",NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-55","B-B-55",NA,NA,"スギ",120.6,122.99,127.86,"gbh19991027=116.6.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-56","B-B-56",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-57","B-B-57",NA,NA,"スギ",122.5,126.45,128.81,"gbh19991027=121.1.H=31.9.H04＝32.1","二又",NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-58","B-B-58",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-59","B-B-59",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-60","B-B-60",NA,NA,"スギ",146.6,149.7,157.08,"gbh19991027=145.1.H=33.2.H04＝34.2",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-61","B-B-61",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-62","B-B-62",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-63","B-B-63",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-64","B-B-64",NA,NA,"スギ",107.9,112,114.98,"gbh19991027=104.1.H=30.5.H04＝27.3",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-65","B-B-65",NA,NA,"スギ",104.8,109.01,110.58,"gbh19991027=101.H=33.3.H04＝34.3",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-66","B-B-66",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-67","B-B-67",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-68","B-B-68",NA,NA,"スギ",118.8,125.51,130.85,"gbh19991027=112.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-69","B-B-69",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-70","B-B-70",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-71","B-B-71",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-72","B-B-72",NA,NA,"スギ",170.7,180.33,188.18,"gbh19991027=161.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-73","B-B-73",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-74","B-B-74",NA,NA,"スギ",99.9,104.46,107.6,"gbh19991027=97.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-75","B-B-75",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-76","B-B-76",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-77","B-B-77",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-78","B-B-78",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-79","B-B-79",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-80","B-B-80",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-81","B-B-81",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-82","B-B-82",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-83","B-B-83",NA,NA,"スギ",116.7,126.92,134.93,"gbh19991027=113.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-84","B-B-84",NA,NA,"スギ",102.3,107.13,109.33,"gbh19991027=100.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-85","B-B-85",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-86","B-B-86",NA,NA,"スギ",148.4,158.81,168.23,"gbh19991027=141.7.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-87","B-B-87",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-88","B-B-88",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-89","B-B-89",NA,NA,"スギ",174.8,190.22,195.56,"gbh19991027=160.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-90","B-B-90",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-91","B-B-91",NA,NA,"スギ",131.8,137.92,144.98,"gbh19991027=127.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-92","B-B-92",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-93","B-B-93",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-94","B-B-94",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-95","B-B-95",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-96","B-B-96",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-97","B-B-97",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-98","B-B-98",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-99","B-B-99",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-100","B-B-100",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-101","B-B-101",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-102","B-B-102",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-103","B-B-103",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-104","B-B-104",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-105","B-B-105",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-106","B-B-106",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-107","B-B-107",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-108","B-B-108",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-109","B-B-109",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-110","B-B-110",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-111","B-B-111",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-112","B-B-112",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-113","B-B-113",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-114","B-B-114",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-115","B-B-115",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-116","B-B-116",NA,NA,"スギ",129.7,136.03,145.3,"gbh19991027=123.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-117","B-B-117",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-118","B-B-118",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-119","B-B-119",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-120","B-B-120",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-121","B-B-121",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-122","B-B-122",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-123","B-B-123",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-124","B-B-124",NA,NA,"スギ",116.4,116.55,118.6,"gbh19991027=113.7.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-125","B-B-125",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-126","B-B-126",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-127","B-B-127",NA,NA,"スギ",135.2,145.3,152.84,"gbh19991027=132.6.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-128","B-B-128",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-129","B-B-129",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-130","B-B-130",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-131","B-B-131",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-132","B-B-132",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-133","B-B-133",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-134","B-B-134",NA,NA,"スギ",144.2,150.8,155.35,"gbh19991027=145.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-135","B-B-135",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-136","B-B-136",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-137","B-B-137",NA,NA,"スギ",88.6,92.83,94.72,"gbh19991027=87.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-138","B-B-138",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-139","B-B-139",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-140","B-B-140",NA,NA,"スギ",164,169.65,178.29,"gbh19991027=156.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-141","B-B-141",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-142","B-B-142",NA,NA,"スギ",129.9,133.05,136.66,"gbh19991027=126.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-143","B-B-143",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-144","B-B-144",NA,NA,"スギ",150.6,156.92,159.59,"gbh19991027=148.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-145","B-B-145",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-146","B-B-146",NA,NA,"スギ",127.9,133.52,137.13,"gbh19991027=124.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-147","B-B-147",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-148","B-B-148",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-149","B-B-149",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-150","B-B-150",NA,NA,"スギ",109.5,116.87,120.95,"gbh19991027=105.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-151","B-B-151",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-152","B-B-152",NA,NA,"スギ",138.2,146.4,153.47,"gbh19991027=131.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-153","B-B-153",NA,NA,"スギ",107.4,107.91,109.64,"gbh19991027=107.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-154","B-B-154",NA,NA,"スギ",130.1,133.2,133.52,"gbh19991027=130.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-155","B-B-155",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-156","B-B-156",NA,NA,"スギ",160.8,168.7,174.83,"gbh19991027=158.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-157","B-B-157",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-158","B-B-158",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-159","B-B-159",NA,NA,"スギ",152.7,160.06,165.56,"gbh19991027=143.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-160","B-B-160",NA,NA,"スギ",115.9,121.27,125.98,"gbh19991027=110.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-161","B-B-161",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-162","B-B-162",NA,NA,"スギ",131,133.67,139.64,"gbh19991027=128.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-163","B-B-163",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-164","B-B-164",NA,NA,"スギ",123.6,129.28,131.95,"gbh19991027=119.7.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-165","B-B-165",NA,NA,"スギ",115.9,118.75,121.11,"gbh19991027=112.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-166","B-B-166",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-167","B-B-167",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-168","B-B-168",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-169","B-B-169",NA,NA,"スギ",149.4,156.45,161.79,"gbh19991027=142.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-170","B-B-170",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-171","B-B-171",NA,NA,"スギ",118.4,123.94,129.12,"gbh19991027=115.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-172","B-B-172",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-173","B-B-173",NA,NA,"スギ",154.7,163.36,169.65,"gbh19991027=146.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-174","B-B-174",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-175","B-B-175",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
