#/log,DATA CREATED,データ作成日,180320,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,(西村尚之,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Sannoko (SN-EC1）.,,,,,,,,,,,
#,SITE NAME,サイト名,三之公（奈良県川上村三之公温帯針葉樹林）,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,
#,PLOT CODE,調査区コード,SN-EC1,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）,,,,,,,,,,,,
#,20101116,tag=YE623重複。同一幹の可能性あり。-> -1 -2をつけた,,,,,,,,,,,,
#,20150216,tag=YE623重複の一方を削除,,,,,,,,,,,,
#,,番号形式変更（BをB_に変更）,,,,,,,,,,,,
#,,区画境界数値変更（10を9.99に変更）,,,,,,,,,,,,
#,,note07_14は、2003年からの備考を2014年に追記したもの,,,,,,,,,,,,
#,,note14_1は2014年のタグ変更に関する記録,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh14","note07","note07_14","note14","note14_1","s_date07","s_date14","dl07","dl14","rec07","rec14","error07","error14"
80,40,"YE329","YE329",3.5,3.8,"アセビ",26.2,26.5,NA,"03:主幹ウロ 枝生存",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,40,"YB70","YE333",2.5,6,"ツクバネガシ",120.9,123.6,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,40,"YE323","YE323",9.9,6.1,"ウラジロガシ",50,51.3,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,40,"YE328","YE328",4.4,6.9,"サカキ",18.9,20.1,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,40,"YB69","YE330",3.2,7.3,"サカキ",19.2,21.1,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,40,"YB72","YE324",8.3,7.3,"サカキ",25,27.6,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,40,"YE331","YE331",3.6,8,"アセビ",21.5,NA,NA,"03:主幹ウロ","立枯",NA,"20080227",20141026,0,1,0,0,0,0
80,40,"YE327","YE327",6.4,8.6,"アセビ",45,43.4,NA,NA,"G08測定ミス",NA,"20080227",20141026,0,0,0,0,0,0
80,40,"YE332","YE332",4.3,8.9,"サカキ",17.9,19.4,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YB67","YE334",7.6,0.6,"サカキ",24.4,27.3,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,50,"YB71","YE326",8.7,0.6,"ツクバネガシ",37,36.2,"根返り生存","03:傾く, 08:根返り生存","根返り、測定位置あいまい","番号張替","20080227",20141026,0,0,0,0,0,0
80,50,"YE335","YE335",9.8,1.3,"ウラジロガシ",20.6,NA,NA,NA,"幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,50,"YE336","YE336",9,3.9,"サカキ",19.6,19.6,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE337","YE337",6.3,4.8,"サカキ",28.7,29.2,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE342","YE342",5.4,5.5,"アセビ",63,62.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE341","YE341",3.3,8.1,"ウラジロガシ",41.5,43.2,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE343","YE343",6.5,9.1,"サカキ",27.3,27.3,"H=100","08:H=100",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE347","YE347",3.8,9.2,"ツガ",199.6,198.5,"H=70","08:H=70","G14再測定正しい、G08測定ミス",NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YB65","YE351",1.5,9.7,"ツクバネガシ",36.5,38.7,NA,"03:H=110",NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,50,"YE868","YE868",3.5,9.7,"アセビ",19,19.2,NA,"08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,50,"YE345","YE345",6.5,9.9,"ツクバネガシ",60.3,NA,NA,NA,"幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,50,"YE346","YE346",5.3,8.1,"サカキ",35.4,36,"Y:48.1","08:Y:48.1座標修正済",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"B_98","YE352",2.8,0.5,"アラカシ",18,19.8,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,50,"YE344","YE344",7.4,8.8,"ツクバネガシ",109,108,"Y:48.8","03:H=136, 08:Y:48.8座標修正済","うろでちじむ",NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YB62","YE350",0.8,0.9,"アセビ",24.6,25.5,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,60,"YE367","YE367",2.8,1,"ネジキ",36.5,39.1,NA,"03:H=70 がけ上",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE353","YE353",4.2,1.2,"ツガ",136.2,136.7,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE355","YE355",7.6,1.2,"ウラジロガシ",25.7,27,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YB64","YE348",3.5,1.5,"サカキ",17.5,18.6,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,60,"YB63","YE349",3.5,1.5,"サカキ",20,20.5,"H=120","08:H=120",NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,60,"YE366","YE366",5.6,2.1,"サカキ",29.3,29.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE354","YE354",5.9,2.5,"ツガ",88,NA,NA,NA,"根返り",NA,"20080227",20141026,0,1,0,0,0,0
80,60,"YE365","YE365",7,3,"サカキ",18.2,18.7,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE370","YE370",2,3.8,"ソヨゴ",24.2,NA,NA,NA,"立枯",NA,"20080227",20141026,0,1,0,0,0,0
80,60,"YE356","YE356",7.7,3.9,"アセビ",25.6,26.3,NA,"03:H=120",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE364","YE364",6.3,4,"サカキ",18.8,18.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE369","YE369",1.4,4.1,"アセビ",17.3,NA,NA,NA,"立枯",NA,"20080227",20141026,0,1,0,0,0,0
80,60,"YE368","YE368",2.3,4.2,"サカキ",22.4,26.2,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE363","YE363",6.9,4.4,"サカキ",30.4,31.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE360","YE360",9.2,4.7,"サカキ",19.1,20.2,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE362","YE362",7.9,4.7,"アセビ",30.9,31,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE359","YE359",9.5,4.8,"サカキ",20.3,20.7,"H=120","08:H=120",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE361","YE361",7.9,5.3,"ツクバネガシ",84.5,84.9,NA,"03:H=140",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE372","YE372",6,6.1,"ヒメシャラ",142.2,NA,NA,"03:H=100","幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,60,"YE470","YE470",0.1,6.1,"ツガ",172.5,177.7,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE371","YE371",5.4,6.6,"ツクバネガシ",72.6,76.5,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE373","YE373",7.9,7,"サカキ",17.2,19.1,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,60,"YE374","YE374",9,8,"サカキ",17.5,18.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE247","YE247",9.1,2,"ツガ",164.8,170,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE376","YE376",6.8,2.4,"アセビ",31,31.2,NA,"03:H=120、08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE497","YE497",1.7,2.6,"ソヨゴ",33.2,NA,NA,NA,"幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,70,"YE377","YE377",8.7,3.8,"サカキ",68.7,69.6,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE378","YE378",2.9,4.7,"アセビ",38,38.9,NA,"03:YE378-381と同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE379","YE378",2.9,4.7,"アセビ",26.4,26.7,NA,"03:H=120 YE378-381と同株、生長量注意",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE380","YE378",2.9,4.7,"アセビ",32.7,33,NA,"03:YE378-381と同株、08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE246","YE246",9.8,5,"サカキ",34.8,37,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE382","YE382",3.9,5.5,"ツガ",168.4,169.4,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE383","YE383",4,6.3,"アセビ",30,NA,NA,"03:中ウロ","幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,70,"YB58","YE384",3.4,6.6,"ツガ",137,139.4,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,70,"YE385","YE385",3.8,8,"アセビ",44.5,46.2,"H=130","08:H=130",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE386","YE386",7.1,8.4,"アセビ",16.5,17.4,"H=120","08:H=120",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,70,"YE387","YE387",7.8,9.7,"アセビ",20,21.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE545","YE545",3.3,0.6,"ツガ",177.9,179.9,"H=120 あたり木の下","08:H=120 あたり木の下",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE544","YE544",2.4,0.7,"ツクシシャクナゲ",24.4,NA,NA,NA,"幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,80,"YE541","YE541",9.2,1.2,"アセビ",22,24.2,NA,"03:H=100 YE541-543と同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE542","YE541",9.2,1.2,"アセビ",34.8,35.1,NA,"03:YE541-543と同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE543","YE541",9.2,1.2,"アセビ",38.8,38.7,NA,"03:YE541-543と同株",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YB57","YE540",5.4,2.1,"アセビ",23,25.6,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,80,"YE539","YE539",2.9,2.4,"ツクシシャクナゲ",25.9,NA,NA,NA,"根返り",NA,"20080227",20141026,0,1,0,0,0,0
80,80,"YE865","YE865",3.9,4.8,"ヤブツバキ",18.5,20.1,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE546","YE546",0.9,5.3,"ソヨゴ",30.2,NA,"H=120","03:主幹折れ 枝生 中ウロ, 08:H=120","幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,80,"YE538","YE538",3.3,5.4,"トガサワラ",194,198.5,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YB55","YE537",3.5,6.5,"サカキ",23.3,23.3,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,80,"YE547","YE547",0.5,6.7,"アセビ",22.5,22.9,"H=130","03:YE547-550同株, 08:H=130、08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE548","YE547",0.5,6.7,"アセビ",31.8,31.1,NA,"03:YE547-550同株","ちじむ",NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE549","YE547",0.5,6.7,"アセビ",45.5,45.9,"H=100","03:YE547-550同株, 08:H=100、08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE550","YE547",0.5,6.7,"アセビ",29,NA,"H=100","03:YE547-550同株, 08:H=100","幹折れ",NA,"20080227",20141026,0,1,0,0,0,0
80,80,"YE536","YE536",2.9,8.1,"ツガ",61.5,63,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,80,"YE534","YE534",6.1,8.5,"サカキ",48.5,49.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA758","WA758",0,0,"トガサワラ",251.9,260,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"YB53","WA754",5.7,0,"サカキ",20.6,26.5,"H=120","08:H=120","成長よい","番号張替","20080227",20141026,0,0,0,0,0,0
80,90,"WA752","WA752",8,0.3,"サカキ",34.6,38.1,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA755","WA755",3.5,0.6,"ウラジロガシ",68.7,72,NA,"03:H=145コブ上 ",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA753","WA753",5.2,1.4,"サカキ",25.8,NA,NA,NA,"根返り",NA,"20080227",20141026,0,1,0,0,0,0
80,90,"WA843","WA843",9.2,2.2,"ツガ",26.8,NA,NA,"08:G03測定ミス修正済","立枯",NA,"20080227",20141026,0,1,0,0,0,0
80,90,"WA750","WA750",8.1,2.6,"アセビ",40.2,42.3,"H=100","08:H=100、08:G03測定ミス",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA852","WA852",0.9,2.9,"アセビ",45,52,NA,NA,"G14やや大きい気がする",NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA853","WA853",1.6,3.2,"サカキ",30.4,31.6,"H=125","08:H=125",NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA756","WA756",1.3,4.3,"トガサワラ",200.6,205,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA848","WA848",2.7,6,"サカキ",34.6,34.9,NA,NA,NA,NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA849","WA849",1.1,7.3,"ツガ",174.9,182.3,NA,NA,"G14やや大きい気がする",NA,"20080227",20141026,0,0,0,0,0,0
80,90,"WA748","WA748",7.4,7.3,"アセビ",24.1,NA,"落枝下敷生存","08:落枝下敷生存","倒木下で不明",NA,"20080227",20141026,0,1,0,0,0,0
80,90,"WA851","WA851",0.2,7.4,"アラカシ",15.5,16,NA,"08:G03測定ミス修正済",NA,NA,"20080227",20141026,0,0,-1,1,0,0
80,90,"YB54","WA850",2.1,7.5,"トガサワラ",47.5,48,NA,NA,NA,"番号張替","20080227",20141026,0,0,0,0,0,0
80,90,"WA844","WA844",4.1,8,"タカノツメ",58.9,NA,NA,NA,"根返りして斜面落ちる",NA,"20080227",20141026,0,1,0,0,0,0
90,0,"WA905","WA905",9.8,1.2,"ツクバネガシ",49.1,50.9,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA906","WA906",5.1,2.2,"ウラジロガシ",66.4,66.1,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"YB117","WA907",7,3.1,"ウラジロガシ",34.5,33.7,NA,NA,"ちじむ","番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"WA953","WA953",3,4.3,"サカキ",37.5,NA,"主幹折れ樹病コブ","08:主幹折れ樹病コブ","幹折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,0,"WA955","WA955",4.3,5.7,"ウラジロガシ",22,NA,"先枯れ死にかけ","08:先枯れ死にかけ","幹折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,0,"WA947","WA947",2.8,5.7,"サカキ",37.6,NA,NA,"03:WA948と同株","根元折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,0,"WA948","WA947",2.8,5.7,"サカキ",26.7,26.7,"先端折れ 根本割れ","03:WA947と同株, 08:先端折れ 根元割れ",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA908","WA908",8.1,6.1,"アカシデ",63.3,64.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA911","WA911",8.6,6.3,"アカシデ",50.4,50.6,NA,"03:WA912と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA912","WA911",8.6,6.3,"アカシデ",43.5,43.5,NA,"03:WA911と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"YB112","WA918",6.4,6.4,"ウラジロガシ",42.4,44.6,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"B_292","WA910",8.5,6.6,"ウラジロガシ",47.1,48.5,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"WA919","WA919",5.8,6.8,"ヤブツバキ",19.1,19.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA944","WA944",4.4,7.1,"アセビ",21,NA,NA,"03:WA944-946と同株","幹折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,0,"WA945","WA944",4.4,7.1,"アセビ",19.4,20.4,NA,"03:WA944-946と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"B_294","WA944",4.4,7.1,"アセビ",24.5,24.3,NA,"03:WA944-946と同株",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"WA943","WA943",5.1,7.2,"ウラジロガシ",32,35.1,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA920","WA920",5.4,7.3,"ミズメ",67.7,71.4,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"YB113","WA917",7.1,7.6,"アオハダ",23.4,23.4,NA,"08:G03測定ミス",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"YB108","WA942",5.2,8,"アカシデ",75,78.8,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"WA915","WA915",8.4,8.2,"ウラジロガシ",72.9,75.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA916","WA916",9.2,8.2,"アラカシ",64.5,66,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"YB118","WA913",9.9,8.7,"ヤマザクラ",49.1,49.3,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,0,"WA914","WA914",9,8.8,"ツガ",45.9,49.3,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"YB109","WA956",5.5,8.9,"ウラジロガシ",20.8,20.6,NA,"08:G03測定ミス",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YB102","YE129",1,0.2,"ソヨゴ",20.5,22.8,"大岩の上 Y;0.2","03:H=120 YE130と同株, 08:大岩の上 Y;0.2座標修正済",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE130","YE129",1,0.2,"ソヨゴ",42.5,43.6,"大岩の上 Y;0.2","03:YE129と同株, 2本太い萌芽枯死幹, 08:大岩の上 Y;0.2座標修正済",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,0,"WA941","WA941",5.8,9.9,"カスミザクラ",45.3,NA,NA,NA,"立枯",NA,"20080226",20141026,0,1,0,0,0,0
90,10,"YE85","YE85",8.8,0.8,"アラカシ",36,NA,"幹ウロ","03:幹折れ枝生存, 08:幹ウロ","立枯、樹皮はウラジロガシ",NA,"20080226",20141026,0,1,0,0,0,0
90,10,"B_300","YE84",8.9,1.1,"ヤブツバキ",31.5,33.7,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YB107","YE86",6.8,1.3,"サカキ",25.8,27.2,NA,"03:YE87と同株",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE87","YE86",6.8,1.3,"サカキ",45,44.7,NA,"03:YE86と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YB101","YE131",1.1,2,"サカキ",21.5,22.8,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE97","YE97",4.2,2.8,"ウラジロガシ",41.6,42.6,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE132","YE132",1.5,3.1,"ウリカエデ",32.8,32.7,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YB103","YE98",3.6,3.2,"サカキ",21.7,23.8,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE96","YE96",6.6,3.6,"タマミズキ",75.6,74.9,NA,NA,"G08測定ミス",NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE133","YE133",1.5,3.6,"ホオノキ",54,58.7,NA,"03:H=110",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE257","YE257",0,3.7,"ウラジロガシ",66.3,69.9,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YB106","YE860",9.99,3.8,"ウラジロガシ",63.9,65.3,NA,"03:YE861と同株",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE99","YE99",4.5,4.4,"サカキ",39,39.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE100","YE100",4.7,4.7,"ウラジロガシ",63.2,69.6,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YB104","YE93",4.7,4.8,"タマミズキ",97.4,96.3,NA,NA,"G14正しい","番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"B_298","YE95",4.6,4.9,"ヤマザクラ",33.4,33.3,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE121","YE121",5.2,5.2,"ウラジロガシ",82.1,84.4,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE135","YE135",0.6,5.4,"サカキ",29.9,NA,"先折れ 葉少ない","08:先折れ 葉少ない","立枯",NA,"20080226",20141026,0,1,0,0,0,0
90,10,"YE122","YE122",3.9,5.9,"サカキ",38,38.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE862","YE862",9.9,5.9,"ミズメ",36.5,38,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"B_299","YE863",9.7,5.9,"アカシデ",52.5,55.3,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE123","YE123",3.7,6.1,"ウラジロガシ",43.3,46.4,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE125","YE124",3.2,6.2,"アセビ",26.3,NA,NA,"03:YE124と同株","根元折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,10,"YE136","YE136",0.8,6.4,"サカキ",41.5,35.4,NA,"03:H=120 中ウロ","うろのためちじむ",NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YE92","YE92",5.8,8,"クマシデ",26,NA,NA,NA,"消失不明",NA,"20080226",20141026,0,1,0,0,0,0
90,10,"YE91","YE91",7,8.4,"リョウブ",27.4,27.2,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,10,"YB50","YE90",8,8.7,"モミ",17.7,18.9,NA,"03:幹に傷",NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,10,"YE126","YE126",2.3,8.9,"ネジキ",80.9,83.1,NA,"03:H=100",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE88","YE88",9.5,0.1,"ウラジロガシ",33.8,NA,NA,NA,"根元折れ",NA,"20080226",20141026,0,1,0,0,0,0
90,20,"YE128","YE128",1,0.6,"アセビ",29.3,31.6,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE138","YE138",4.8,0.7,"サカキ",39.9,39.9,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE139","YE139",6,0.7,"ウラジロガシ",20,20.1,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YB48","YE140",6.1,2.3,"シキミ",18.5,18.5,NA,NA,"樹種修正済","番号張替","20080226",20141026,0,0,0,0,0,0
90,20,"YE147","YE147",1.4,2.4,"ウラジロガシ",43,43.3,NA,"03:食害",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE146","YE146",0.5,2.8,"ヒメシャラ",43,43.2,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE141","YE141",7.2,4.5,"サカキ",20,21.9,NA,"03:H=120",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YB47","YE142",6.2,5.3,"ヒメシャラ",19,19.5,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,20,"YE145","YE145",0.8,6.2,"サカキ",22.6,22.7,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YE144","YE144",4.6,7.4,"サカキ",39.5,40.9,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,20,"YB46","YE143",6.7,7.6,"サカキ",28.3,29,NA,NA,NA,"番号張替","20080226",20141026,0,0,0,0,0,0
90,30,"YE156","YE156",9,0.3,"サカキ",51.5,51.9,NA,"03:YE157と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE157","YE156",9,0.3,"サカキ",16.1,16.3,NA,"03:YE156と同株，G03測定ミス",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE148","YE148",4.3,0.6,"ツクバネガシ",175.4,175.5,NA,"G03測定ミス","先折れ",NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE150","YE150",3.6,2.7,"サカキ",34,33.8,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE151","YE151",6.6,3.1,"シキミ",18.4,18.6,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE162","YE162",1.2,3.4,"ウラジロガシ",20,20.6,NA,NA,NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE154","YE154",9.3,3.8,"ウラジロガシ",45.8,47.1,NA,"03:YE155と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE155","YE154",9.3,3.8,"ウラジロガシ",70,70.3,NA,"03:YE154と同株 幹折枝生",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE152","YE152",8.1,4.2,"サカキ",21,22.1,NA,"03:YE153と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE153","YE152",8.1,4.2,"サカキ",23.8,24.8,NA,"03:YE152と同株",NA,NA,"20080226",20141026,0,0,0,0,0,0
90,30,"YE163","YE163",0.6,4.3,"シキミ",18.3,18.3,NA,"03:倒木かかる、樹種確認必要（モッコク？）","樹種シキミ修正済",NA,"20080226",20141026,0,0,0,0,0,0
